loc_id,date,time,isdaytime,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
1,2019-07-01,1300,yes,20,68,11,18,291,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1020,31,62,20,68,10,50,20,68,13,21,20,68
1,2019-07-01,1400,yes,20,68,10,17,292,WNW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,53,10,6,1020,31,64,20,68,10,50,20,68,12,19,20,68
1,2019-07-01,1500,yes,20,68,10,15,292,WNW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,54,10,6,1021,31,67,20,68,10,51,20,68,11,18,20,68
1,2019-07-01,1600,yes,20,68,9,15,298,WNW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,55,10,6,1021,31,77,20,68,10,51,20,68,11,18,20,68
1,2019-07-01,1700,no,20,68,9,15,304,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,56,10,6,1021,31,87,20,68,11,51,20,68,11,18,20,68
1,2019-07-01,1800,no,20,67,9,15,310,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,57,10,6,1021,31,98,20,67,11,51,20,67,11,18,20,67
1,2019-07-01,1900,no,19,66,10,15,318,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,58,10,6,1021,31,91,19,66,10,51,19,66,12,19,19,66
1,2019-07-01,2000,no,18,65,10,16,325,NW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,59,10,6,1022,31,84,18,65,10,50,18,65,12,20,18,65
1,2019-07-01,2100,no,18,64,11,17,333,NNW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,60,10,6,1023,31,77,18,64,10,49,18,64,13,21,18,64
1,2019-07-01,2200,no,17,63,10,16,334,NNW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,60,10,6,1023,31,79,17,63,10,49,17,63,12,19,17,63
1,2019-07-01,2300,no,17,63,9,15,335,NNW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,60,10,6,1023,31,80,17,63,9,49,17,63,11,18,17,63
1,2019-07-02,0,no,17,62,9,14,337,NNW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,61,10,6,1024,31,82,17,62,9,49,17,62,10,16,17,62
1,2019-07-02,100,no,17,63,8,12,337,NNW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,63,10,6,1024,31,55,17,63,10,50,17,63,9,14,17,63
1,2019-07-02,200,no,17,63,7,11,338,NNW,113,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,65,10,6,1024,31,27,17,63,10,51,17,63,8,12,17,63
1,2019-07-02,300,no,17,63,6,9,339,NNW,113,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,67,10,6,1024,31,0,17,63,11,52,17,63,6,10,17,63
1,2019-07-02,400,no,17,63,6,9,342,NNW,113,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,67,10,6,1024,31,1,17,63,11,52,17,63,7,11,17,63
1,2019-07-02,500,no,17,62,6,9,346,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,67,10,6,1024,31,1,17,62,11,52,17,62,7,11,17,62
1,2019-07-02,600,no,17,62,6,9,349,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1025,31,2,17,62,11,51,17,62,7,11,17,62
1,2019-07-02,700,no,17,63,6,9,234,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,62,10,6,1025,31,9,17,63,10,50,17,63,7,11,17,63
1,2019-07-02,800,yes,18,65,6,9,119,ESE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,57,10,6,1025,31,16,18,65,9,49,18,65,7,11,18,65
1,2019-07-02,900,yes,19,66,6,9,5,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1025,31,23,19,66,9,48,19,66,7,11,19,66
1,2019-07-02,1000,yes,20,68,6,10,4,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48,10,6,1025,31,25,21,69,9,47,20,68,7,12,20,68
1,2019-07-02,1100,yes,21,70,7,11,4,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1025,31,28,22,72,8,47,21,70,8,12,21,70
1,2019-07-02,1200,yes,22,71,7,11,4,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41,10,6,1025,31,30,24,75,8,47,22,71,8,13,22,71
1,2019-07-02,1300,yes,22,71,8,12,6,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43,10,6,1025,31,41,24,75,9,47,22,71,9,14,22,71
1,2019-07-02,1400,yes,21,71,8,13,7,N,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,45,10,6,1025,31,52,24,76,9,48,21,71,9,15,21,71
1,2019-07-02,1500,yes,21,70,9,14,8,N,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,46,10,6,1025,31,64,24,76,9,49,21,70,10,16,21,70
1,2019-07-02,1600,yes,21,70,9,14,7,N,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,47,10,6,1025,31,51,23,73,9,49,21,70,10,16,21,70
1,2019-07-02,1700,no,21,69,9,14,6,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,48,10,6,1024,31,39,22,71,9,49,21,69,10,16,21,69
1,2019-07-02,1800,no,21,69,9,14,5,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,48,10,6,1024,31,26,21,69,9,49,21,69,10,16,21,69
1,2019-07-02,1900,no,20,68,8,12,12,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,51,10,6,1024,31,19,20,68,10,50,20,68,9,14,20,68
1,2019-07-02,2000,no,20,68,7,11,20,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,54,10,6,1025,31,12,20,68,10,51,20,68,8,12,20,68
1,2019-07-02,2100,no,20,67,6,9,27,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,57,10,6,1025,31,4,20,67,11,52,20,67,6,10,20,67
1,2019-07-02,2200,no,19,66,5,8,22,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1025,31,8,19,66,11,52,19,66,6,10,19,66
1,2019-07-02,2300,no,18,64,5,8,17,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1025,31,12,18,64,11,52,18,64,5,9,18,64
1,2019-07-03,0,no,17,63,4,7,12,NNE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1025,31,15,17,63,11,52,17,63,5,8,17,63
1,2019-07-03,100,no,17,62,3,5,41,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71,10,6,1025,31,34,17,62,11,53,17,62,3,6,17,62
1,2019-07-03,200,no,17,62,2,3,71,ENE,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,73,10,6,1026,31,52,17,62,12,53,17,62,2,3,17,62
1,2019-07-03,300,no,16,61,0,1,100,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,76,10,6,1026,31,71,16,61,12,54,16,61,0,1,16,61
1,2019-07-03,400,no,17,62,2,3,80,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,74,10,6,1026,31,48,17,62,12,54,17,62,2,3,17,62
1,2019-07-03,500,no,17,63,3,5,60,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1026,31,25,17,63,12,54,17,63,3,5,17,63
1,2019-07-03,600,no,18,64,4,6,40,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1026,31,2,18,64,12,54,18,64,5,8,18,64
1,2019-07-03,700,no,18,65,5,8,45,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,62,10,6,1026,31,9,18,65,11,52,18,65,5,9,18,65
1,2019-07-03,800,yes,19,66,5,9,50,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,55,10,6,1027,31,15,19,66,10,49,19,66,6,10,19,66
1,2019-07-03,900,yes,20,67,6,10,55,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48,10,6,1027,31,21,20,67,8,47,20,67,7,11,20,67
1,2019-07-03,1000,yes,20,68,6,10,58,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,47,10,6,1027,31,28,20,68,8,47,20,68,7,12,20,68
1,2019-07-03,1100,yes,20,69,7,11,61,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,10,6,1027,31,36,20,69,8,47,20,69,8,12,20,69
1,2019-07-03,1200,yes,21,70,7,11,65,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1027,31,43,21,70,8,47,21,70,8,13,21,70
1,2019-07-03,1300,yes,21,71,7,12,58,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1027,31,30,22,72,9,48,21,71,8,13,21,71
1,2019-07-03,1400,yes,22,71,8,12,52,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1027,31,16,23,74,9,49,22,71,9,14,22,71
1,2019-07-03,1500,yes,22,72,8,13,45,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1027,31,3,24,76,10,49,22,72,9,14,24,76
1,2019-07-03,1600,yes,22,71,8,12,47,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,10,6,1027,31,8,23,74,10,50,22,71,9,14,22,71
1,2019-07-03,1700,no,21,71,7,12,49,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,48,10,6,1027,31,14,22,72,10,50,21,71,9,14,21,71
1,2019-07-03,1800,no,21,70,7,12,50,NE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,49,10,6,1027,31,19,21,70,10,50,21,70,8,13,21,70
1,2019-07-03,1900,no,20,68,7,12,61,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,53,10,6,1027,31,23,20,68,10,50,20,68,9,14,20,68
1,2019-07-03,2000,no,19,65,8,12,72,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,56,10,6,1027,31,26,19,65,9,49,19,65,10,15,19,65
1,2019-07-03,2100,no,17,63,8,13,83,E,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,59,10,6,1027,31,29,17,63,9,49,17,63,10,17,17,63
1,2019-07-03,2200,no,17,63,7,12,85,E,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,62,10,6,1027,31,22,17,63,10,49,17,63,9,15,17,63
1,2019-07-03,2300,no,17,62,7,11,87,E,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1027,31,14,17,62,10,50,17,62,8,13,17,62
1,2019-07-04,0,no,17,62,6,9,88,E,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1028,31,7,17,62,11,51,17,62,7,11,17,62
1,2019-07-04,100,no,17,62,5,8,82,E,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1027,31,6,17,62,11,52,17,62,6,9,17,62
1,2019-07-04,200,no,17,62,4,6,76,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1027,31,5,17,62,12,53,17,62,4,7,17,62
1,2019-07-04,300,no,17,62,3,5,70,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1027,31,4,17,62,12,54,17,62,3,5,17,62
1,2019-07-04,400,no,17,63,3,5,68,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71,10,6,1027,31,3,17,63,12,53,17,63,4,6,17,63
1,2019-07-04,500,no,17,63,3,5,66,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1027,31,3,17,63,11,52,17,63,4,6,17,63
1,2019-07-04,600,no,17,63,4,6,64,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,66,10,6,1027,31,3,17,63,11,52,17,63,4,6,17,63
1,2019-07-04,700,no,19,66,4,6,67,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,58,10,6,1027,31,3,20,67,10,50,19,66,4,6,19,66
1,2019-07-04,800,yes,20,68,4,6,70,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,50,10,6,1027,31,3,22,71,9,48,20,68,4,6,20,68
1,2019-07-04,900,yes,22,71,4,6,73,ENE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,42,10,6,1027,31,3,24,75,8,47,22,71,4,6,22,71
1,2019-07-04,1000,yes,23,74,3,4,109,ESE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,38,10,6,1026,31,3,25,77,8,47,23,74,3,5,25,77
1,2019-07-04,1100,yes,25,77,2,3,144,SE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,34,10,6,1026,31,3,26,78,8,47,25,77,2,4,26,78
1,2019-07-04,1200,yes,27,81,1,2,180,S,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,31,10,6,1025,31,3,26,79,8,47,27,81,1,2,26,79
1,2019-07-04,1300,yes,27,81,2,3,221,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,30,10,6,1025,31,19,26,79,8,47,27,81,2,4,26,79
1,2019-07-04,1400,yes,27,80,3,5,262,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,30,10,6,1024,31,36,26,79,8,46,27,80,3,6,26,79
1,2019-07-04,1500,yes,27,80,4,6,303,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,30,10,6,1024,31,53,26,79,8,46,27,80,4,7,26,79
1,2019-07-04,1600,yes,26,78,5,7,310,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,35,10,6,1023,31,69,26,78,9,48,26,78,5,9,26,78
1,2019-07-04,1700,no,25,77,5,9,317,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,40,10,6,1022,31,84,25,77,10,50,25,77,6,10,25,77
1,2019-07-04,1800,no,24,75,6,10,323,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,46,10,6,1022,31,100,25,77,11,53,24,75,7,12,25,77
1,2019-07-04,1900,no,23,73,6,10,316,NW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,49,10,6,1022,31,83,25,77,12,53,23,73,7,12,25,77
1,2019-07-04,2000,no,22,72,6,9,309,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,52,10,6,1022,31,67,25,76,12,53,22,72,7,12,25,76
1,2019-07-04,2100,no,21,71,6,9,302,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,55,10,6,1022,31,50,24,76,12,54,21,71,7,12,21,71
1,2019-07-04,2200,no,21,69,6,9,308,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,60,10,6,1022,31,52,23,73,13,55,21,69,7,12,21,69
1,2019-07-04,2300,no,20,68,6,10,315,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1022,31,54,21,70,13,56,20,68,8,12,20,68
1,2019-07-05,0,no,19,67,6,10,321,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1022,31,55,19,67,14,57,19,67,8,13,19,67
1,2019-07-05,100,no,19,67,6,9,332,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1021,31,57,19,67,14,57,19,67,7,12,19,67
1,2019-07-05,200,no,19,66,5,8,343,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1021,31,59,19,66,14,58,19,66,6,10,19,66
1,2019-07-05,300,no,19,66,5,8,355,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1021,31,60,19,66,15,58,19,66,6,9,19,66
1,2019-07-05,400,no,19,66,5,8,355,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1020,31,53,19,66,13,56,19,66,6,10,19,66
1,2019-07-05,500,no,19,66,5,9,355,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1020,31,45,19,66,12,53,19,66,6,10,19,66
1,2019-07-05,600,no,19,65,6,9,355,N,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,59,10,6,1020,31,38,19,65,11,51,19,65,6,10,19,65
1,2019-07-05,700,no,20,68,5,8,347,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,56,10,6,1020,31,26,21,69,11,52,20,68,6,10,20,68
1,2019-07-05,800,yes,22,71,5,8,339,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1020,31,14,23,73,12,53,22,71,6,9,22,71
1,2019-07-05,900,yes,24,74,4,7,331,NNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49,10,6,1020,31,2,25,77,12,54,24,74,5,8,25,77
1,2019-07-05,1000,yes,24,76,5,9,319,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1020,31,3,25,77,11,52,24,76,6,10,25,77
1,2019-07-05,1100,yes,25,78,6,10,308,NW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,39,10,6,1020,31,4,26,78,10,50,25,78,7,11,26,78
1,2019-07-05,1200,yes,26,79,7,11,296,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,34,10,6,1019,31,4,26,79,9,49,26,79,8,13,26,79
1,2019-07-05,1300,yes,27,80,7,12,296,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,34,10,6,1019,31,4,26,79,10,49,27,80,8,13,26,79
1,2019-07-05,1400,yes,27,81,7,12,296,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,34,10,6,1018,31,4,27,80,10,50,27,81,9,14,27,80
1,2019-07-05,1500,yes,28,82,8,12,296,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,34,10,6,1018,31,4,27,81,10,50,28,82,9,14,27,81
1,2019-07-05,1600,yes,27,81,7,12,292,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,36,10,6,1017,31,4,27,80,11,52,27,81,9,14,27,80
1,2019-07-05,1700,no,27,81,7,12,288,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,38,10,6,1016,30,4,27,80,12,53,27,81,8,14,27,80
1,2019-07-05,1800,no,27,80,7,12,285,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,41,10,6,1016,30,4,27,80,12,54,27,80,8,13,27,80
1,2019-07-05,1900,no,26,79,6,10,290,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,46,10,6,1016,30,4,26,80,13,56,26,79,7,11,26,80
1,2019-07-05,2000,no,25,78,5,8,296,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,51,10,6,1016,30,4,26,79,14,58,25,78,5,9,26,79
1,2019-07-05,2100,no,25,76,4,6,301,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,56,10,6,1016,30,4,26,78,15,59,25,76,4,6,26,78
1,2019-07-05,2200,no,24,75,4,7,295,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,60,10,6,1016,30,4,25,78,15,60,24,75,5,7,25,78
1,2019-07-05,2300,no,23,73,5,7,289,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1015,30,4,25,77,16,60,23,73,5,8,25,77
1,2019-07-06,0,no,22,72,5,8,283,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1015,30,4,25,76,16,60,22,72,6,9,25,76
1,2019-07-06,100,no,21,70,5,9,297,WNW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1015,30,9,23,73,15,60,21,70,6,10,21,70
